,tweet_id,retweet_count,favorite_count,retweeted,display_text_range
0,892420643555336193,8853,39467,False,"[0, 85]"
1,892177421306343426,6514,33819,False,"[0, 138]"
2,891815181378084864,4328,25461,False,"[0, 121]"
3,891689557279858688,8964,42908,False,"[0, 79]"
4,891327558926688256,9774,41048,False,"[0, 138]"
5,891087950875897856,3261,20562,False,"[0, 138]"
6,890971913173991426,2158,12041,False,"[0, 140]"
7,890729181411237888,16716,56848,False,"[0, 118]"
8,890609185150312448,4429,28226,False,"[0, 122]"
9,890240255349198849,7711,32467,False,"[0, 133]"
10,890006608113172480,7624,31166,False,"[0, 130]"
11,889880896479866881,5156,28268,False,"[0, 107]"
12,889665388333682689,8538,38818,False,"[0, 106]"
13,889638837579907072,4735,27672,False,"[0, 91]"
14,889531135344209921,2321,15359,False,"[0, 118]"
15,889278841981685760,5637,25652,False,"[0, 138]"
16,888917238123831296,4709,29611,False,"[0, 86]"
17,888804989199671297,4559,26080,False,"[0, 128]"
18,888554962724278272,3732,20290,False,"[0, 87]"
19,888078434458587136,3653,22201,False,"[0, 127]"
20,887705289381826560,5609,30779,False,"[0, 127]"
21,887517139158093824,12082,46959,False,"[0, 108]"
22,887473957103951883,18781,69871,False,"[0, 99]"
23,887343217045368832,10737,34222,False,"[0, 88]"
24,887101392804085760,6167,31061,False,"[0, 129]"
25,886983233522544640,8084,35859,False,"[0, 101]"
26,886736880519319552,3443,12306,False,"[0, 121]"
27,886680336477933568,4610,22798,False,"[0, 71]"
28,886366144734445568,3316,21524,False,"[0, 131]"
29,886267009285017600,4,117,False,"[27, 105]"
30,886258384151887873,6523,28469,False,"[0, 94]"
31,886054160059072513,108,0,False,"[0, 50]"
32,885984800019947520,7097,33382,False,"[0, 140]"
33,885528943205470208,6683,36689,False,"[0, 109]"
34,885518971528720385,3899,20788,False,"[0, 47]"
35,885311592912609280,19297,0,False,"[0, 133]"
36,885167619883638784,4556,22367,False,"[0, 134]"
37,884925521741709313,16439,68152,False,"[0, 93]"
38,884876753390489601,6096,28514,False,"[0, 118]"
39,884562892145688576,5100,24765,False,"[0, 66]"
40,884441805382717440,5856,27478,False,"[0, 136]"
41,884247878851493888,21298,74423,False,"[0, 104]"
42,884162670584377345,3128,20771,False,"[0, 140]"
43,883838122936631299,3586,22349,False,"[0, 137]"
44,883482846933004288,10407,46860,False,"[0, 112]"
45,883360690899218434,3825,22986,False,"[0, 139]"
46,883117836046086144,6949,37914,False,"[0, 111]"
47,882992080364220416,4122,24445,False,"[0, 108]"
48,882762694511734784,5134,28903,False,"[0, 114]"
49,882627270321602560,6342,28382,False,"[0, 136]"
50,882268110199369728,12118,45880,False,"[0, 114]"
51,882045870035918850,5203,29900,False,"[0, 133]"
52,881906580714921986,3533,24773,False,"[0, 67]"
53,881666595344535552,11099,51522,False,"[0, 115]"
54,881633300179243008,7,129,False,"[13, 91]"
55,881536004380872706,16570,50199,False,"[0, 130]"
56,881268444196462592,5358,23501,False,"[0, 138]"
57,880935762899988482,2886,17346,False,"[0, 72]"
58,880872448815771648,3989,21734,False,"[0, 137]"
59,880465832366813184,6546,29075,False,"[0, 114]"
60,880221127280381952,4436,27640,False,"[0, 108]"
61,880095782870896641,4533,28150,False,"[0, 129]"
62,879862464715927552,3642,22667,False,"[0, 91]"
63,879674319642796034,10,315,False,"[16, 31]"
64,879492040517615616,3323,23822,False,"[0, 90]"
65,879415818425184262,45849,107956,False,"[0, 82]"
66,879376492567855104,3261,17099,False,"[0, 125]"
67,879130579576475649,7181,0,False,"[0, 140]"
68,879050749262655488,4941,23022,False,"[0, 132]"
69,879008229531029506,2812,19317,False,"[0, 94]"
70,878776093423087618,4319,19763,False,"[0, 126]"
71,878604707211726852,7582,30931,False,"[0, 45]"
72,878404777348136964,1349,0,False,"[0, 140]"
73,878316110768087041,6965,0,False,"[0, 140]"
74,878281511006478336,1349,7913,False,"[0, 140]"
75,878057613040115712,7181,42876,False,"[0, 115]"
76,877736472329191424,17300,71144,False,"[0, 93]"
77,877611172832227328,83,0,False,"[0, 122]"
78,877556246731214848,3994,23258,False,"[0, 139]"
79,877316821321428993,5414,27907,False,"[0, 137]"
80,877201837425926144,5880,27755,False,"[0, 128]"
81,876838120628539392,3506,21125,False,"[0, 125]"
82,876537666061221889,4800,23869,False,"[0, 117]"
83,876484053909872640,2511,19163,False,"[0, 127]"
84,876120275196170240,4903,28490,False,"[0, 140]"
85,875747767867523072,4497,25773,False,"[0, 125]"
86,875144289856114688,5081,22185,False,"[0, 133]"
87,875097192612077568,6342,27997,False,"[0, 96]"
88,875021211251597312,4922,26022,False,"[0, 115]"
89,874680097055178752,4875,28439,False,"[0, 92]"
90,874434818259525634,15546,0,False,"[0, 140]"
91,874296783580663808,4308,26651,False,"[0, 114]"
92,874057562936811520,4125,23134,False,"[0, 129]"
93,874012996292530176,11007,35501,False,"[0, 139]"
94,873697596434513921,12518,0,False,"[0, 137]"
95,873580283840344065,4143,24837,False,"[0, 135]"
96,873337748698140672,1667,0,False,"[0, 140]"
97,873213775632977920,1667,7467,False,"[0, 140]"
98,872967104147763200,5669,28031,False,"[0, 132]"
99,872820683541237760,3884,15029,False,"[0, 140]"
100,872668790621863937,31,0,False,"[0, 140]"
101,872620804844003328,3911,21309,False,"[0, 116]"
102,872486979161796608,9429,41606,False,"[0, 133]"
103,872261713294495745,6649,35085,False,"[0, 138]"
104,872122724285648897,8549,35324,False,"[0, 126]"
105,871879754684805121,11918,39090,False,"[0, 136]"
106,871762521631449091,3678,20787,False,"[0, 134]"
107,871515927908634625,3628,20730,False,"[0, 140]"
108,871166179821445120,5991,0,False,"[0, 140]"
109,871102520638267392,5764,21461,False,"[0, 25]"
110,871032628920680449,3999,23255,False,"[0, 136]"
111,870804317367881728,6393,33791,False,"[0, 136]"
112,870726314365509632,3,121,False,"[30, 60]"
113,870656317836468226,2817,12819,False,"[0, 138]"
114,870374049280663552,27680,85011,False,"[0, 139]"
115,870308999962521604,4384,22453,False,"[0, 125]"
116,870063196459192321,8840,37771,False,"[0, 140]"
117,869988702071779329,25661,0,False,"[0, 140]"
118,869772420881756160,10663,43710,False,"[0, 110]"
119,869702957897576449,6728,29116,False,"[0, 139]"
120,869596645499047938,3327,16476,False,"[0, 139]"
121,869227993411051520,4023,21112,False,"[0, 127]"
122,868880397819494401,12518,55098,False,"[0, 98]"
123,868639477480148993,2240,0,False,"[0, 140]"
124,868622495443632128,6275,28295,False,"[0, 102]"
125,868552278524837888,2240,10539,False,"[0, 139]"
126,867900495410671616,4439,24964,False,"[0, 127]"
127,867774946302451713,7788,35179,False,"[0, 61]"
128,867421006826221569,2697,16755,False,"[0, 133]"
129,867072653475098625,135,0,False,"[0, 88]"
130,867051520902168576,8425,33420,False,"[0, 132]"
131,866816280283807744,32883,0,False,"[0, 140]"
132,866720684873056260,5168,20888,False,"[0, 50]"
133,866686824827068416,3727,20070,False,"[0, 134]"
134,866450705531457537,32883,106827,False,"[0, 106]"
135,866334964761202691,15546,54720,False,"[0, 112]"
136,866094527597207552,8952,0,False,"[0, 140]"
137,865718153858494464,6008,26640,False,"[0, 130]"
138,865359393868664832,5384,27530,False,"[0, 127]"
139,865006731092295680,8209,29063,False,"[0, 117]"
140,864873206498414592,9361,33651,False,"[0, 117]"
141,864279568663928832,3266,15195,False,"[0, 129]"
142,864197398364647424,9616,31459,False,"[0, 93]"
143,863907417377173506,4441,21477,False,"[0, 117]"
144,863553081350529029,4489,15935,False,"[0, 91]"
145,863471782782697472,2687,0,False,"[0, 140]"
146,863432100342583297,5664,24829,False,"[0, 128]"
147,863427515083354112,105,2363,False,"[17, 134]"
148,863079547188785154,1195,9094,False,"[0, 139]"
149,863062471531167744,2687,8945,False,"[0, 139]"
150,862831371563274240,5457,20011,False,"[0, 121]"
151,862722525377298433,3809,17779,False,"[0, 135]"
152,862457590147678208,5388,21492,False,"[0, 133]"
153,862096992088072192,21840,66437,False,"[0, 107]"
154,861769973181624320,37911,0,False,"[0, 124]"
155,861383897657036800,11528,37744,False,"[0, 72]"
156,861288531465048066,4479,18032,False,"[0, 138]"
157,861005113778896900,4119,17538,False,"[0, 96]"
158,860981674716409858,2334,0,False,"[0, 140]"
159,860924035999428608,882,0,False,"[0, 82]"
160,860563773140209665,2334,7878,False,"[0, 138]"
161,860524505164394496,5698,24678,False,"[0, 97]"
162,860276583193509888,3745,19154,False,"[0, 131]"
163,860184849394610176,6295,17474,False,"[0, 133]"
164,860177593139703809,33421,0,False,"[0, 140]"
165,859924526012018688,4349,20021,False,"[0, 140]"
166,859851578198683649,3780,16105,False,"[0, 137]"
167,859607811541651456,1704,19476,False,"[0, 136]"
168,859196978902773760,25661,75193,False,"[0, 124]"
169,859074603037188101,14740,35553,False,"[0, 139]"
170,858860390427611136,8805,0,False,"[0, 140]"
171,858843525470990336,3771,16304,False,"[0, 138]"
172,858471635011153920,5271,22640,False,"[0, 113]"
173,858107933456039936,3154,16524,False,"[0, 137]"
174,857989990357356544,2812,16952,False,"[0, 134]"
175,857746408056729600,11524,36021,False,"[0, 137]"
176,857393404942143489,1785,6236,False,"[0, 137]"
177,857263160327368704,4934,21041,False,"[0, 134]"
178,857214891891077121,20,242,False,"[10, 28]"
179,857062103051644929,183,0,False,"[0, 140]"
180,857029823797047296,4364,19910,False,"[0, 100]"
181,856602993587888130,11633,0,False,"[0, 139]"
182,856543823941562368,3131,17135,False,"[0, 136]"
183,856526610513747968,2068,12446,False,"[0, 112]"
184,856330835276025856,731,0,False,"[0, 104]"
185,856288084350160898,17,545,False,"[28, 165]"
186,856282028240666624,6841,29086,False,"[0, 121]"
187,855862651834028034,27,320,False,"[14, 86]"
188,855860136149123072,1058,4407,False,"[5, 133]"
189,855857698524602368,2313,12498,False,"[0, 89]"
190,855851453814013952,19196,47844,False,"[0, 134]"
191,855818117272018944,5943,28056,False,"[0, 110]"
192,855459453768019968,8987,31657,False,"[0, 138]"
193,855245323840757760,6568,0,False,"[0, 140]"
194,855138241867124737,50,0,False,"[0, 140]"
195,854732716440526848,6690,24188,False,"[0, 113]"
196,854482394044301312,7608,31131,False,"[0, 100]"
197,854365224396361728,5159,20046,False,"[0, 115]"
198,854120357044912130,8285,33911,False,"[0, 139]"
199,854010172552949760,3433,17169,False,"[0, 140]"
200,853760880890318849,6403,30414,False,"[0, 118]"
201,853639147608842240,11265,37198,False,"[0, 108]"
202,853299958564483072,3928,16508,False,"[0, 125]"
203,852936405516943360,2243,0,False,"[0, 140]"
204,852912242202992640,2037,9658,False,"[0, 139]"
205,852672615818899456,2388,15939,False,"[0, 113]"
206,852553447878664193,3885,17492,False,"[0, 124]"
207,852311364735569921,10961,35325,False,"[0, 119]"
208,852226086759018497,7570,21378,False,"[0, 137]"
209,852189679701164033,1741,12217,False,"[0, 135]"
210,851953902622658560,10706,0,False,"[0, 115]"
211,851861385021730816,23,0,False,"[0, 101]"
212,851591660324737024,3819,17300,False,"[0, 140]"
213,851464819735769094,7855,25944,False,"[0, 140]"
214,851224888060895234,6350,22090,False,"[0, 137]"
215,850753642995093505,10352,33348,False,"[0, 137]"
216,850380195714523136,2915,13994,False,"[0, 140]"
217,850333567704068097,367,3647,False,"[12, 136]"
218,850145622816686080,4244,17519,False,"[0, 109]"
219,850019790995546112,5459,21944,False,"[0, 93]"
220,849776966551130114,8404,32390,False,"[0, 135]"
221,849668094696017920,5513,0,False,"[0, 140]"
222,849412302885593088,3487,17039,False,"[0, 107]"
223,849336543269576704,2101,12240,False,"[0, 136]"
224,849051919805034497,7396,32617,False,"[0, 107]"
225,848690551926992896,4826,27104,False,"[0, 119]"
226,848324959059550208,4037,20229,False,"[0, 139]"
227,848213670039564288,832,8834,False,"[0, 135]"
228,848212111729840128,3444,17618,False,"[0, 138]"
229,847978865427394560,3652,0,False,"[0, 140]"
230,847971574464610304,482,0,False,"[0, 81]"
231,847962785489326080,5730,25296,False,"[0, 140]"
232,847842811428974592,1522,5935,False,"[0, 138]"
233,847617282490613760,468,7558,False,"[18, 79]"
234,847606175596138505,3774,20208,False,"[0, 105]"
235,847251039262605312,4800,22036,False,"[0, 100]"
236,847157206088847362,6572,21588,False,"[0, 139]"
237,847116187444137987,3583,23108,False,"[0, 128]"
238,846874817362120707,4404,21685,False,"[0, 133]"
239,846514051647705089,13076,48410,False,"[0, 131]"
240,846505985330044928,3492,15304,False,"[0, 66]"
241,846153765933735936,10226,34394,False,"[0, 108]"
242,846139713627017216,10972,33188,False,"[0, 96]"
243,846042936437604353,3224,17256,False,"[0, 97]"
244,845812042753855489,9894,31737,False,"[0, 110]"
245,845677943972139009,5365,27154,False,"[0, 121]"
246,845459076796616705,15071,0,False,"[0, 140]"
247,845397057150107648,2072,8241,False,"[0, 140]"
248,845306882940190720,6039,25225,False,"[0, 75]"
249,845098359547420673,8640,0,False,"[0, 140]"
250,844979544864018432,2909,14738,False,"[0, 115]"
251,844973813909606400,3617,16361,False,"[0, 127]"
252,844704788403113984,11633,42022,False,"[0, 139]"
253,844580511645339650,3533,17871,False,"[0, 129]"
254,844223788422217728,2450,14753,False,"[0, 131]"
255,843981021012017153,3285,16327,False,"[0, 48]"
256,843856843873095681,5220,23211,False,"[0, 137]"
257,843604394117681152,3081,18310,False,"[0, 103]"
258,843235543001513987,6852,23315,False,"[0, 118]"
259,842892208864923648,56625,0,False,"[0, 100]"
260,842846295480000512,4023,16440,False,"[0, 90]"
261,842765311967449089,1439,7321,False,"[0, 143]"
262,842535590457499648,3937,19637,False,"[0, 106]"
263,842163532590374912,6568,26569,False,"[0, 140]"
264,842115215311396866,3386,15204,False,"[0, 112]"
265,841833993020538882,17504,0,False,"[0, 95]"
266,841680585030541313,8748,27854,False,"[0, 139]"
267,841439858740625411,4168,13755,False,"[0, 119]"
268,841320156043304961,6080,21402,False,"[0, 63]"
269,841314665196081154,5312,17305,False,"[0, 127]"
270,841077006473256960,5991,24926,False,"[0, 109]"
271,840761248237133825,1972,0,False,"[0, 140]"
272,840728873075638272,18285,0,False,"[0, 144]"
273,840698636975636481,3,197,False,"[12, 56]"
274,840696689258311684,1116,13377,False,"[0, 89]"
275,840632337062862849,1972,9761,False,"[0, 140]"
276,840370681858686976,5146,17918,False,"[0, 113]"
277,840268004936019968,6497,20950,False,"[0, 133]"
278,839990271299457024,2597,14640,False,"[0, 100]"
279,839549326359670784,8805,29957,False,"[0, 131]"
280,839290600511926273,158,0,False,"[0, 111]"
281,839239871831150596,7422,29684,False,"[0, 51]"
282,838952994649550848,4505,21289,False,"[0, 46]"
283,838921590096166913,2357,12183,False,"[0, 112]"
284,838916489579200512,38,0,False,"[0, 95]"
285,838831947270979586,12643,0,False,"[0, 140]"
286,838561493054533637,1504,11892,False,"[0, 139]"
287,838476387338051585,5484,24664,False,"[0, 114]"
288,838201503651401729,11525,0,False,"[0, 140]"
289,838150277551247360,370,1824,False,"[12, 18]"
290,838085839343206401,0,150,False,"[23, 63]"
291,838083903487373313,3582,19183,False,"[0, 115]"
292,837820167694528512,8952,37277,False,"[0, 106]"
293,837482249356513284,495,4204,False,"[0, 132]"
294,837471256429613056,2631,13967,False,"[0, 127]"
295,837366284874571778,6005,23074,False,"[0, 114]"
296,837110210464448512,2731,17480,False,"[0, 80]"
297,837012587749474308,88,0,False,"[0, 95]"
298,836989968035819520,2610,13879,False,"[0, 127]"
299,836753516572119041,5237,21029,False,"[0, 129]"
300,836677758902222849,2522,13782,False,"[0, 130]"
301,836648853927522308,626,0,False,"[0, 140]"
302,836397794269200385,31314,0,False,"[0, 140]"
303,836380477523124226,3337,16037,False,"[0, 131]"
304,836260088725786625,4850,23177,False,"[0, 121]"
305,836001077879255040,4935,20924,False,"[0, 122]"
306,835685285446955009,9327,0,False,"[0, 140]"
307,835574547218894849,4121,19447,False,"[0, 113]"
308,835536468978302976,1939,0,False,"[0, 140]"
309,835309094223372289,24013,0,False,"[0, 88]"
310,835297930240217089,3381,17847,False,"[0, 138]"
311,835264098648616962,1939,8503,False,"[0, 139]"
312,835246439529840640,83,2259,False,"[22, 98]"
313,835172783151792128,6516,28552,False,"[0, 128]"
314,835152434251116546,3443,24574,False,"[0, 89]"
315,834931633769889797,1878,11838,False,"[0, 127]"
316,834786237630337024,6159,22943,False,"[0, 137]"
317,834574053763584002,2882,14993,False,"[0, 98]"
318,834477809192075265,12224,0,False,"[0, 139]"
319,834458053273591808,1899,10512,False,"[0, 141]"
320,834209720923721728,5476,22594,False,"[0, 102]"
321,834167344700198914,4130,17194,False,"[0, 135]"
322,834089966724603904,2427,10971,False,"[0, 52]"
323,834086379323871233,2512,14296,False,"[0, 95]"
324,833863086058651648,2729,14661,False,"[0, 102]"
325,833826103416520705,3904,16728,False,"[0, 139]"
326,833732339549220864,251,0,False,"[0, 139]"
327,833722901757046785,3636,22585,False,"[0, 140]"
328,833479644947025920,2357,16258,False,"[0, 62]"
329,833124694597443584,5513,22133,False,"[0, 118]"
330,832998151111966721,2522,14549,False,"[0, 140]"
331,832769181346996225,43,0,False,"[0, 95]"
332,832757312314028032,4127,18423,False,"[0, 135]"
333,832682457690300417,3368,13017,False,"[0, 42]"
334,832645525019123713,594,3195,False,"[0, 103]"
335,832636094638288896,3220,17379,False,"[0, 93]"
336,832397543355072512,2548,13126,False,"[0, 129]"
337,832369877331693569,3652,18792,False,"[0, 112]"
338,832273440279240704,2673,12385,False,"[0, 130]"
339,832215909146226688,7069,0,False,"[0, 140]"
340,832215726631055365,10723,0,False,"[0, 106]"
341,832088576586297345,3,72,False,"[13, 40]"
342,832040443403784192,11131,0,False,"[0, 139]"
343,832032802820481025,4746,13887,False,"[0, 139]"
344,831939777352105988,7031,26404,False,"[0, 140]"
345,831926988323639298,39,369,False,"[5, 22]"
346,831911600680497154,7458,30380,False,"[0, 139]"
347,831670449226514432,2059,11469,False,"[0, 60]"
348,831650051525054464,2243,7908,False,"[0, 138]"
349,831552930092285952,2632,9872,False,"[0, 117]"
350,831322785565769729,1744,10042,False,"[0, 116]"
351,831315979191906304,1264,7117,False,"[0, 134]"
352,831309418084069378,2786,12819,False,"[0, 138]"
353,831262627380748289,2350,13066,False,"[0, 116]"
354,830956169170665475,1735,8735,False,"[0, 60]"
355,830583320585068544,19297,73397,False,"[0, 94]"
356,830173239259324417,6554,0,False,"[0, 140]"
357,830097400375152640,3455,10804,False,"[0, 140]"
358,829878982036299777,5757,0,False,"[0, 112]"
359,829861396166877184,2243,13441,False,"[0, 113]"
360,829501995190984704,12224,34913,False,"[0, 127]"
361,829449946868879360,2329,11519,False,"[0, 120]"
362,829374341691346946,10706,38074,False,"[0, 76]"
363,829141528400556032,8530,26952,False,"[0, 114]"
364,829011960981237760,18627,58302,False,"[0, 127]"
365,828801551087042563,3901,0,False,"[0, 140]"
366,828770345708580865,6746,28085,False,"[0, 137]"
367,828708714936930305,12882,40241,False,"[0, 133]"
368,828650029636317184,1544,10467,False,"[0, 80]"
369,828409743546925057,1305,6898,False,"[0, 70]"
370,828408677031882754,1477,8398,False,"[0, 131]"
371,828381636999917570,2554,13864,False,"[0, 122]"
372,828376505180889089,1216,8112,False,"[0, 112]"
373,828372645993398273,3344,13756,False,"[0, 123]"
374,828361771580813312,195,2408,False,"[0, 57]"
375,828046555563323392,3260,12923,False,"[0, 123]"
376,828011680017821696,2451,11411,False,"[0, 124]"
377,827933404142436356,5987,22180,False,"[0, 134]"
378,827653905312006145,3433,16983,False,"[0, 123]"
379,827600520311402496,1082,8143,False,"[0, 139]"
380,827324948884643840,3510,17523,False,"[0, 127]"
381,827228250799742977,13517,0,False,"[0, 140]"
382,827199976799354881,2579,11659,False,"[0, 129]"
383,826958653328592898,5757,23767,False,"[0, 73]"
384,826848821049180160,11878,40325,False,"[0, 136]"
385,826615380357632002,4521,0,False,"[0, 140]"
386,826598799820865537,292,5637,False,"[0, 69]"
387,826598365270007810,2709,11117,False,"[0, 75]"
388,826476773533745153,4821,20275,False,"[0, 132]"
389,826240494070030336,2965,14614,False,"[0, 114]"
390,826204788643753985,1075,5361,False,"[0, 116]"
391,826115272272650244,3599,17299,False,"[0, 75]"
392,825876512159186944,2146,11525,False,"[0, 106]"
393,825829644528148480,2848,14025,False,"[0, 115]"
394,825535076884762624,19669,56413,False,"[0, 118]"
395,825147591692263424,5244,20181,False,"[0, 110]"
396,825120256414846976,1483,0,False,"[0, 140]"
397,825026590719483904,1483,7020,False,"[0, 140]"
398,824796380199809024,6288,0,False,"[0, 117]"
399,824775126675836928,4069,16508,False,"[0, 132]"
400,824663926340194305,1993,11113,False,"[0, 103]"
401,824325613288833024,11848,12999,False,"[0, 55]"
402,824297048279236611,4463,16625,False,"[0, 82]"
403,824025158776213504,679,5255,False,"[0, 44]"
404,823939628516474880,3123,11755,False,"[0, 79]"
405,823719002937630720,12953,0,False,"[0, 123]"
406,823699002998870016,2772,13826,False,"[0, 135]"
407,823581115634085888,3031,14376,False,"[0, 106]"
408,823333489516937216,31,777,False,"[15, 20]"
409,823322678127919110,4637,17437,False,"[0, 106]"
410,823269594223824897,11421,0,False,"[0, 134]"
411,822975315408461824,3958,19139,False,"[0, 118]"
412,822872901745569793,48265,132810,False,"[0, 87]"
413,822859134160621569,2622,14576,False,"[0, 122]"
414,822647212903690241,7390,0,False,"[0, 133]"
415,822610361945911296,3423,16327,False,"[0, 123]"
416,822489057087389700,7390,20083,False,"[0, 94]"
417,822462944365645825,17209,31800,False,"[0, 136]"
418,822244816520155136,11421,38832,False,"[0, 95]"
419,822163064745328640,5571,0,False,"[0, 140]"
420,821886076407029760,2692,12582,False,"[0, 53]"
421,821813639212650496,3839,0,False,"[0, 139]"
422,821765923262631936,1899,9317,False,"[0, 82]"
423,821522889702862852,2030,8871,False,"[0, 117]"
424,821421320206483457,6470,0,False,"[0, 140]"
425,821407182352777218,5053,13075,False,"[0, 114]"
426,821153421864615936,10,280,False,"[7, 56]"
427,821149554670182400,2320,9718,False,"[0, 62]"
428,821107785811234820,2487,10645,False,"[0, 130]"
429,821044531881721856,2636,14021,False,"[0, 125]"
430,820837357901512704,7733,0,False,"[0, 140]"
431,820749716845686786,11525,34984,False,"[0, 108]"
432,820690176645140481,3716,13518,False,"[0, 75]"
433,820494788566847489,648,0,False,"[0, 140]"
434,820446719150292993,2980,0,False,"[0, 135]"
435,820314633777061888,648,3706,False,"[0, 138]"
436,820078625395449857,7246,21979,False,"[0, 80]"
437,820013781606658049,1369,0,False,"[0, 140]"
438,819952236453363712,1369,5927,False,"[0, 139]"
439,819924195358416896,5607,14305,False,"[0, 97]"
440,819711362133872643,3604,14916,False,"[0, 54]"
441,819588359383371776,2271,10606,False,"[0, 111]"
442,819347104292290561,1383,8008,False,"[0, 121]"
443,819238181065359361,462,2550,False,"[0, 85]"
444,819227688460238848,7733,25652,False,"[0, 103]"
445,819015337530290176,42228,0,False,"[0, 122]"
446,819015331746349057,21794,0,False,"[0, 136]"
447,819006400881917954,21794,49960,False,"[0, 97]"
448,819004803107983360,42228,95450,False,"[0, 83]"
449,818646164899774465,24069,0,False,"[0, 119]"
450,818627210458333184,8564,24597,False,"[0, 70]"
451,818614493328580609,2982,10971,False,"[0, 99]"
452,818588835076603904,7126,0,False,"[0, 107]"
453,818536468981415936,2873,12127,False,"[0, 127]"
454,818307523543449600,9366,0,False,"[0, 140]"
455,818259473185828864,2621,12197,False,"[0, 96]"
456,818145370475810820,3014,13671,False,"[0, 82]"
457,817908911860748288,906,5356,False,"[0, 98]"
458,817827839487737858,31314,57622,False,"[0, 116]"
459,817777686764523521,3084,11901,False,"[0, 140]"
460,817536400337801217,3505,13105,False,"[0, 143]"
461,817502432452313088,3917,0,False,"[0, 140]"
462,817423860136083457,17504,38260,False,"[0, 56]"
463,817415592588222464,1131,6267,False,"[0, 140]"
464,817181837579653120,9907,0,False,"[0, 96]"
465,817171292965273600,2326,9690,False,"[0, 103]"
466,817120970343411712,3011,13367,False,"[0, 54]"
467,817056546584727552,1927,9517,False,"[0, 107]"
468,816829038950027264,5496,0,False,"[0, 129]"
469,816816676327063552,2361,11071,False,"[0, 91]"
470,816697700272001025,2545,10905,False,"[0, 99]"
471,816450570814898180,9366,33961,False,"[0, 103]"
472,816336735214911488,2269,9564,False,"[0, 86]"
473,816091915477250048,2500,9927,False,"[0, 91]"
474,816062466425819140,1207,0,False,"[0, 140]"
475,816014286006976512,6154,0,False,"[0, 109]"
476,815990720817401858,1207,5545,False,"[0, 139]"
477,815966073409433600,9907,25057,False,"[0, 57]"
478,815745968457060357,4797,0,False,"[0, 140]"
479,815736392542261248,2625,10937,False,"[0, 94]"
480,815639385530101762,1918,9161,False,"[0, 100]"
481,815390420867969024,4407,11467,False,"[0, 44]"
482,814986499976527872,1505,8485,False,"[0, 93]"
483,814638523311648768,3130,12511,False,"[0, 86]"
484,814578408554463233,6750,0,False,"[0, 144]"
485,814530161257443328,2156,9629,False,"[0, 112]"
486,814153002265309185,10080,32000,False,"[0, 109]"
487,813944609378369540,3732,0,False,"[0, 116]"
488,813910438903693312,2194,10342,False,"[0, 93]"
489,813812741911748608,16267,40402,False,"[0, 139]"
490,813800681631023104,2060,9300,False,"[0, 66]"
491,813217897535406080,8476,20783,False,"[0, 68]"
492,813202720496779264,2090,10192,False,"[0, 112]"
493,813187593374461952,5096,22085,False,"[0, 107]"
494,813172488309972993,2236,10384,False,"[0, 75]"
495,813157409116065792,2557,8588,False,"[0, 112]"
496,813142292504645637,2728,9361,False,"[0, 84]"
497,813130366689148928,513,4968,False,"[0, 131]"
498,813127251579564032,3652,13242,False,"[0, 89]"
499,813112105746448384,3225,11515,False,"[0, 100]"
500,813096984823349248,4207,11694,False,"[0, 74]"
501,813081950185472002,3220,10989,False,"[0, 112]"
502,813066809284972545,2276,8865,False,"[0, 115]"
503,813051746834595840,8503,23337,False,"[0, 90]"
504,812781120811126785,2191,8380,False,"[0, 101]"
505,812747805718642688,8067,0,False,"[0, 140]"
506,812709060537683968,1665,7373,False,"[0, 94]"
507,812503143955202048,1424,6787,False,"[0, 118]"
508,812466873996607488,2231,8900,False,"[0, 110]"
509,812372279581671427,4252,15224,False,"[0, 103]"
510,811985624773361665,1647,8102,False,"[0, 88]"
511,811744202451197953,1884,8429,False,"[0, 41]"
512,811647686436880384,872,6215,False,"[0, 136]"
513,811627233043480576,3650,14265,False,"[0, 103]"
514,811386762094317568,7444,23302,False,"[0, 112]"
515,810984652412424192,1655,5927,False,"[0, 143]"
516,810896069567610880,2090,10093,False,"[0, 127]"
517,810657578271330305,3057,12192,False,"[0, 100]"
518,810284430598270976,13369,39640,False,"[0, 79]"
519,810254108431155201,3901,16380,False,"[0, 118]"
520,809920764300447744,4521,17250,False,"[0, 116]"
521,809808892968534016,5711,0,False,"[0, 140]"
522,809448704142938112,1696,7727,False,"[0, 41]"
523,809220051211603969,6554,22246,False,"[0, 126]"
524,809084759137812480,4046,14685,False,"[0, 136]"
525,808838249661788160,3536,11271,False,"[0, 116]"
526,808733504066486276,2509,8784,False,"[0, 98]"
527,808501579447930884,3007,12595,False,"[0, 105]"
528,808344865868283904,24069,47281,False,"[0, 104]"
529,808134635716833280,6961,0,False,"[0, 95]"
530,808106460588765185,2525,9701,False,"[0, 120]"
531,808001312164028416,4098,14015,False,"[0, 105]"
532,807621403335917568,4288,16236,False,"[0, 137]"
533,807106840509214720,56625,107015,False,"[0, 61]"
534,807059379405148160,8521,0,False,"[0, 136]"
535,807010152071229440,4418,14514,False,"[0, 123]"
536,806629075125202948,37911,75639,False,"[0, 85]"
537,806620845233815552,6426,0,False,"[0, 140]"
538,806576416489959424,2230,5370,False,"[0, 84]"
539,806542213899489280,2752,11363,False,"[0, 99]"
540,806242860592926720,13616,0,False,"[0, 137]"
541,806219024703037440,1388,7145,False,"[0, 123]"
542,805958939288408065,6238,0,False,"[0, 130]"
